time,Rainfall,Max_Temp,Soil_Moisture,SPI
1996-06-30,97.80424373838916,31.806189,303.5521850585937,0.4119635288615637
1996-07-07,21.398734220922208,34.626328,306.5555725097656,-0.1016348674628082
1996-07-14,85.94043143419889,32.296257,303.13641357421875,0.1877937498561211
1996-07-21,50.23832030072264,32.783604,303.6120300292969,-0.1104241246547795
1996-07-28,62.25097670457768,32.500816,302.06378173828125,-0.7546137785607555
1996-08-04,68.19197266450982,32.003334,302.1651916503906,-0.1791288445689794
1996-08-11,63.96261461511472,31.170748,301.3330078125,-0.1634008392570954
1996-08-18,111.74319771046405,31.08347,300.5370178222656,0.8822775290046639
1996-08-25,86.35695551183537,30.651157,300.6291809082031,1.5084335433493763
1996-09-01,49.60947901472776,32.26408,301.074462890625,1.493441353082879
1996-09-08,57.14685455217523,31.406464,300.6418151855469,1.0980350104987169
1996-09-15,32.09330667941457,33.105236,301.3985290527344,-0.0212392072996004
1996-09-22,10.065920866971467,33.256462,301.24432373046875,-0.6438844818225338
1996-09-29,21.57692622768618,32.36585,300.9410705566406,-0.7219836859299595
1996-10-06,0.7669760194899392,30.753334,300.4249572753906,-0.8667070843426713
1997-06-01,0.1396352006190449,38.095238,308.9278564453125,0.0
1997-06-08,0.8127608008845879,39.33048,309.5289001464844,0.0
1997-06-15,1.830223979142896,40.444557,311.40606689453125,0.0
1997-06-22,20.34742610447489,37.858437,310.0948791503906,-1.1215508219308865
1997-06-29,79.01669714406785,34.681904,305.7904968261719,-0.4743063856387841
1997-07-06,63.88607728233846,33.755375,304.7707824707031,-0.2265760001156632
1997-07-13,167.34801021359698,31.313808,302.0609436035156,1.077245876787234
1997-07-20,76.05609704099976,32.308777,303.3641662597656,1.636117159872586
1997-07-27,38.08423924503209,32.770477,303.1199645996094,0.8650874161780133
1997-08-03,57.67339833186817,32.216667,302.9284973144531,0.8706479266808088
1997-08-10,55.46471619576107,32.277416,302.21978759765625,-0.4265240347148168
1997-08-17,44.828248583432966,32.095715,301.7527160644531,-0.99062090948283
1997-08-24,36.50989579664965,31.696531,301.52496337890625,-1.0434522358859677
1997-08-31,49.81450876745865,31.99204,301.5774230957031,-1.1374569805645227
1997-09-07,53.64692290282271,30.758436,300.3622436523437,-0.7422938857102253
1997-09-14,32.4247186863455,30.59551,300.4505310058594,-0.7131749891963772
1997-09-21,18.43828015119164,32.424965,301.4869689941406,-0.5731213567283893
1997-09-28,8.88335183564655,33.434353,301.3003234863281,-0.8247136276708089
1997-10-05,1.459119122638537,32.793808,300.0595092773437,-0.9048549555153294
1998-06-07,0.5920443978079044,43.02823,312.3898620605469,0.0
1998-06-14,2.5324501971149966,40.46728,312.4999694824219,0.0
1998-06-21,25.640143061206288,36.305374,309.04254150390625,0.0
1998-06-28,39.88517558139606,36.07354,307.4640197753906,-0.9216104954972716
1998-07-05,48.7212214777722,33.771156,306.1340026855469,-0.8751028727864054
1998-07-12,129.44252348552547,30.704014,302.3051452636719,0.0548954832436273
1998-07-19,101.28692756802604,31.199863,301.40850830078125,0.7427236963592171
1998-07-26,42.13553760488973,34.344692,303.66766357421875,0.5581894664667798
1998-08-02,26.079605647437543,33.870476,303.9225769042969,0.2886379325008358
1998-08-09,79.3868639082206,31.566938,301.8576354980469,-0.0990793099695871
1998-08-16,93.22604833994686,31.778164,300.91131591796875,-0.2289040690068821
